Leshan	China	70.854	102.729	148.928	215.925	313.031	453.853	669.89	944.952	1119.922
Lexington-Fayette	UnitedStatesofAmerica	86.072	112.931	160.32	194.714	221.41	251.903	291.317	331.234	374.812
Lianyungang	China	129.722	165.577	211.327	269.737	344.291	566.972	884.112	1301.13	1541.987
Liaocheng	China	11.161	23.523	49.565	104.459	220.105	463.876	601.422	752.433	884.442
Liaoyang	China	153.567	208.116	280.481	376.664	490.282	623.746	731.19	851.806	993.177
Liaoyuan	China	110.552	145.61	191.773	252.588	332.653	384.893	380.138	384.562	446.962
Libreville	Gabon	15.147	29.249	76.552	234.104	365.694	495.673	630.761	776.588	953.501
Liège	Belgium	602.056	621.789	619.322	632.293	630.758	637.033	652.497	671.152	708.975
Likasi	DemocraticRepublicoftheCongo	48.447	87	149.9	193.216	251.51	329.585	431.978	574.458	815.43
Liling	China	2.593	6.357	15.58	38.193	93.605	229.467	439.465	761.887	922.709
Lille	France	750.555	814.207	905.637	956.117	978.688	1001.947	1018.356	1055.958	1142.143
Lilongwe	Malawi	3.909	10.578	34.329	124.008	265.963	476.377	730.841	1123.703	1748.403
Lima	Peru	1065.888	1755.92	2980.371	4437.754	5836.537	7293.549	8955.047	10755.82	12221.301
Lin'an	China	11.298	18.977	31.873	53.539	89.921	151.046	266.106	434.877	527.45
Linfen	China	13.814	26.525	50.924	97.784	187.73	360.475	562.857	826.348	984.593
Linhai	China	13.332	25.494	48.741	93.204	178.196	340.75	497.165	689.449	819.005
Linqing	China	4.159	9.767	22.932	53.858	126.461	297.002	341.931	386.1	453.289
Linyi,Shandong	China	15.075	30.735	62.651	127.735	260.433	1129.602	1509.74	1895.884	2204.013
Linzhou	China	3.094	5.765	10.739	20.008	37.284	236.37	319.09	400.91	475.105
LipaCity	Philippines	54.862	71.553	93.315	121.724	160.149	219.398	284.705	360.579	453.655
Lipetsk	RussianFederation	96.951	169.855	294.629	403.368	455.025	496.149	508.783	507.441	521.054
Lisboa(Lisbon)	Portugal	1303.55	1513.856	1816.577	2448.928	2537.263	2672.448	2811.563	2994.603	3192.337
Lishui,Zhejiang	China	12.105	21.114	36.821	64.224	112.004	195.36	290.13	409.856	490.84
LittleRock	UnitedStatesofAmerica	154.356	185.87	224.186	295.383	306.616	361.947	433.329	506.283	570.873
Liuan	China	38.941	58.805	88.793	134.09	202.477	349.404	647.556	1102.013	1326.304
Liupanshui	China	42.725	64.877	98.502	149.573	227.097	344.841	609.561	1000.399	1201.427
Liuyang	China	9.13	14.606	23.364	37.377	59.804	272.397	574.005	1059.743	1285.649
Liuzhou	China	117.585	231.629	314.444	435.177	636.911	1026.975	1396.452	1829.962	2136.669
Liverpool	UnitedKingdom	1382.309	1384.056	1275.925	1047.247	851.325	849.667	863.118	890.487	970.032
Liyang	China	5.849	11.051	20.877	39.447	74.537	281.668	365.637	450.845	532.587
Lodz	Poland	608.144	704.348	759.34	824.987	835.672	798.928	734.732	687.037	707.303
Lokoja	Nigeria	12.065	16.506	27	43	69.2	149	322	658.656	1026.582
Lome	Togo	33.194	94.904	191.65	343.964	475.939	629.065	831.394	1123.687	1601.626
London	UnitedKingdom	8360.847	8195.769	7509.405	7660.252	8053.51	8612.709	9698.872	10849.187	11467.322
London	Canada	125.009	175.715	269.625	283.063	373.938	432.216	471.805	508.571	567.99
Londrina	Brazil	50.809	98.34	199.632	344.589	491.393	613.078	732.435	854.396	953.391
Longhai	China	3.124	7.068	15.989	36.177	81.846	267.858	417.086	602.111	719.105
Longkou	China	3.124	7.053	15.924	35.956	81.183	275.568	384.816	506.202	600.693
Longyan	China	3.149	8.354	22.16	58.794	155.95	395.031	458.207	519.304	607.656
LosAngeles-LongBeach-SantaAna	UnitedStatesofAmerica	4045.514	6529.638	8377.685	9511.568	10883.429	11798.345	12160.151	12454.466	13256.838
Loudi	China	5.84	12.254	25.709	53.947	113.182	266.103	418.786	615.745	736.426
Louisville	UnitedStatesofAmerica	475.684	609.652	739.927	760.851	757.49	866.138	975.432	1081.659	1200.78
Loum	Cameroon	4.802	9.351	18.208	35.459	69.043	134.461	261.808	460.781	645.921
Luanda	Angola	138.413	219.427	459.225	771.349	1390.24	2591.388	4508.434	6836.849	10428.756
Lubango	Angola	6.834	14.464	30.606	53.656	93.204	161.929	281.284	483.746	751.231
Lublin	Poland	114.991	177.319	233.196	296.551	338.876	355.748	349.887	346.206	362.634
Lubumbashi	DemocraticRepublicoftheCongo	96.112	193.9	325	482.329	722.478	1089.1	1642.23	2447.51	3489.454
Lucknow	India	488.678	643.702	800.983	993.299	1614.042	2221.3	2854.192	3603.264	4493.175
Ludhiana	India	150.55	236.66	386.603	590.435	1005.852	1368.334	1598.298	1859.57	2316.065
Lugansk	Ukraine	212.394	286.817	385.753	467.873	493.382	466.693	435.096	403.198	371.821
Luoding	China	3.127	7.211	16.627	38.346	88.416	213.457	282.104	357.762	424.932
Luohe	China	3.134	7.564	18.25	44.044	106.274	293.966	563.696	974.545	1176.377
Luoyang	China	145.415	250.515	392.016	538.304	725.462	1212.823	1707.961	2302.31	2687.563
Lusaka	Zambia	31.169	90.942	277.523	532.878	757.433	1073.299	1718.885	2760.935	4364.817
Luzhou	China	74.043	102.584	142.113	196.891	272.801	649.296	739.655	826.319	960.113
Lvliang	China	3.1	5.995	11.593	22.421	43.355	132.835	245.115	409.589	498.166
Lvov	Ukraine	376.678	427.209	558.294	683.067	778.994	738.597	734.814	739.102	755.757
Lyon	France	731.475	904.499	1115.77	1277.813	1370.284	1442.746	1551.108	1681.876	1813.801
Maanshan	China	54.369	85.196	133.483	209.165	327.716	513.524	725.488	983.853	1161.23
Macao	China,MacaoSAR	190.372	163.379	243.547	242.59	358.882	431.907	534.626	626.47	701.551
Macapa	Brazil	9.748	27.087	50.88	88.109	145.317	269.091	380.106	508.347	578.854
Maceio	Brazil	123.438	182.212	277.836	420.383	660.386	952.309	1154.403	1359.755	1508.261
Macheng	China	13.371	24.091	43.4	78.197	140.871	253.818	301.08	351.366	414.246
Madison	UnitedStatesofAmerica	111.103	158.853	205.658	214.389	246.165	331.159	403.648	478.664	540.9
Madrid	Spain	1699.752	2391.543	3520.861	4253.19	4413.87	5014.411	5787.392	6476.334	6707.421
Madurai	India	360.687	481.817	692.112	893.037	1073.034	1187.114	1442.863	1758.501	2200.77
Magnitogorsk	RussianFederation	275.384	317.648	366.026	410.727	437.709	424.476	408.176	386.457	362.994
Maiduguri	Nigeria	49.774	87.848	166	287	499	580	674	829.557	1232.676
Makassar(UjungPandang)	Indonesia	222.644	360.572	418.487	629.259	902.054	1077.288	1336.193	1676.218	2104.278
Makeyevka	Ukraine	332.282	362.083	395.08	434.794	423.334	394.019	352.194	311.572	274.295
Makhachkala	RussianFederation	84.543	126.569	188.817	259.071	332.33	438.338	567.915	692.611	720.297
Makkah(Mecca)	SaudiArabia	148.164	156.699	271.647	500.742	856.253	1167.576	1542.923	1911.82	2145.795
Makurdi	Nigeria	33.055	47.748	68.964	99.618	143.883	203.893	288	415.964	628.687
Malaga	Spain	274.172	299.755	370.378	493.62	532.531	525.688	556.338	589.095	631.201
Malang	Indonesia	207.88	322.096	411.378	508.196	688.518	757.4	821.355	923.93	1155.595
Malappuram	India	24.796	28.04	31.708	112.344	436.531	875.143	1629.754	2799.288	3599.958
Malard	Iran(IslamicRepublicof)	0.912	1.728	3.514	9.022	28.075	125.665	272.973	419.056	503.401
Malatya	Turkey	52.982	82.523	128.518	200.711	268.654	377.067	414.521	448.113	514.767
Malegaon	India	53.566	115.189	185.423	241.828	335.113	404.389	563.424	771.596	983.841
Manado	Indonesia	74.086	121.609	186.495	216.704	317.796	382.459	410.975	459.418	578.578
Managua	Nicaragua	109.903	198.594	366.215	524.694	734.788	886.797	932.019	1013.548	1231.508
Manaus	Brazil	89.612	151.087	280.707	603.851	954.659	1392.428	1788.998	2218.02	2454.074
Manchester	UnitedKingdom	2422.246	2427.494	2395.826	2342.83	2281.949	2345.143	2537.77	2757.915	2967.799
Mandalay	Myanmar	167.493	250.394	374.287	498.55	635.617	810.422	1033.234	1323.289	1653.849
MandaueCity	Philippines	25.726	41.946	68.382	111.495	180.721	260.784	332.671	415.334	521.073
Mangalore	India	114.253	166.07	211.409	298.93	417.038	530.264	613.904	712.323	895.161
Manila	Philippines	1543.666	2273.734	3534.309	5954.719	7972.799	9961.912	11891.107	13941.923	16755.63
Manisa	Turkey	17.165	31.231	56.813	103.367	156.758	212.918	287.778	354.647	413.184
Manizales	Colombia	87.641	155.236	207.796	256.403	313.941	362.232	419.894	472.908	545.546
Mannheim	Germany	246.3	307.288	331.9	305.563	308.178	307.229	313.154	325.779	342.754
Maoming	China	20.544	31.94	49.651	77.192	173.414	335.684	501.797	709.994	844.666
Maputo	Mozambique	91.852	181.223	371.366	550.233	775.783	1018.992	1127.408	1311.11	1893.44
Maracaibo	Venezuela(BolivarianRepublicof)	281.855	478.522	670.438	922.872	1303.333	1723.826	2037.473	2361.496	2676.708
Maracay	Venezuela(BolivarianRepublicof)	58.421	106.095	246.365	456.4	760.429	898.342	1067.988	1265.803	1449.657
Mardan	Pakistan	48.397	75.798	106.955	145.095	194.953	261.944	351.961	466.289	618.887
MarDelPlata	Argentina	132.415	208.981	299.597	410.692	510.119	538.785	608.714	686.546	767.788
Maringa	Brazil	17.709	41.621	97.798	156.849	217.273	277.234	349.06	425.999	482.274
Mariupol	Ukraine	191.219	303.31	472.577	505.224	515.357	494.861	465.812	435.427	405.046
Marrakech	Morocco	208.836	243.379	322.98	416.409	578.178	751.31	974.239	1305.505	1571.539
Marseille-Aix-en-Provence	France	755.805	928.768	1182.048	1372.495	1418.279	1473.999	1559.789	1669.488	1798.495
Mashhad	Iran(IslamicRepublicof)	173.209	293.134	489.302	891.82	1680.321	2072.646	2660.551	3361.513	3863.264
Masqat(Muscat)	Oman	8.8	13.792	40.648	119.832	353.166	563.802	721.27	972.108	1123.921
Matadi	DemocraticRepublicoftheCongo	59.672	81	113.1	130.912	164.763	219.296	291.932	393.297	559.85
Matamoros	Mexico	45.957	92.568	139.529	189.422	306.238	420.552	489.827	566.636	653.014
Mataram	Indonesia	59.13	78.822	105.063	140.052	269.037	317.309	404.481	520.003	662.498
Mathura	India	103.87	123.859	138.983	158.122	229.853	312.885	444.334	614.548	786.02
Matola	Mozambique	5.792	18.902	61.671	201.279	319.326	498.488	759.313	1148.024	1699.654
Matsuyama	Japan	116.543	147.664	188.827	295.086	367.215	408.05	427.707	443.803	459.153
Maturin	Venezuela(BolivarianRepublicof)	24.311	51.734	91.171	145.999	211.226	327.57	469.486	641.847	751.545
MaunathBhanjan	India	34.415	47.703	62.772	84.617	132.577	204.159	273.834	357.89	457.731
Mawlamyine	Myanmar	96.202	124.195	160.322	205.585	262.937	336.312	430.134	553.184	697.893
Mazatlan	Mexico	41.925	75.977	122.083	200.243	264.686	329.562	382.14	449.373	520.264
Mbandaka	DemocraticRepublicoftheCongo	17.945	46	111.1	129.235	166.811	230.806	319.422	444.222	633.873
Mbeya	UnitedRepublicofTanzania	3.77	8.277	19.958	84.557	141.136	213.401	345.846	573.294	914.23
Mbouda	Cameroon	4.552	7.693	13	21.053	46.44	102.46	226.004	440.606	623.676
Mbuji-Mayi	DemocraticRepublicoftheCongo	67.641	136.4	275	413.176	639.737	1010.801	1597.597	2474.618	3540.552
McAllen	UnitedStatesofAmerica	12.31	21.678	38.171	66.673	87.94	527.476	734.876	970.363	1096.366
Medan	Indonesia	284	450.524	613.58	1340.388	1717.656	1912.046	2100.915	2384.821	2955.229
Medellin	Colombia	375.96	726.581	1259.855	1731.021	2134.971	2723.873	3510.296	4210.269	4747.383
Meerut	India	228.265	280.302	360.747	523.199	824.184	1143.029	1406.124	1709.74	2139.862
Meishan	China	3.12	6.896	15.238	33.678	74.422	233.648	343.368	472.745	563.824
Meizhou	China	5.461	13.946	35.603	90.915	232.098	310.758	352.343	398.983	468.346
Mekele	Ethiopia	14.107	21.802	33.691	52.069	80.463	139.344	249.314	399.254	633.236
Meknès	Morocco	142.866	189.676	242.075	304.371	395.649	495.263	626.681	816.22	985.392
Melbourne	Australia	1331.966	1851.22	2499.109	2839.019	3154.314	3460.541	3951.216	4500.501	5070.873
Memphis	UnitedStatesofAmerica	409.015	547.198	666.53	775.772	828.57	974.188	1062.354	1147.188	1269.357
Mendoza	Argentina	245.797	328.355	473.447	608.116	758.832	838.384	948.781	1063.64	1181.223
Merca	Somalia	30.738	47.651	68.298	93.854	149.446	246.912	407.888	592.234	868.946
Merida	Mexico	143.224	208.024	269.249	455.83	634.156	809.564	974.581	1156.3	1323.032
Merida	Venezuela(BolivarianRepublicof)	28.143	50.986	88.825	152.529	210.927	265.729	304.93	347.43	403.306
Mersin	Turkey	54.37	102.158	113.965	216.988	414.775	533.831	731.684	953.878	1104.007
Mexicali	Mexico	66.19	175.009	266.3	343.023	606.287	770.314	938.398	1124.329	1288.094
Miami	UnitedStatesofAmerica	621.799	1360.807	2141.243	3122.349	3969.349	4932.764	5517.777	6055.57	6553.633
Mianyang,Sichuan	China	73.768	101.352	139.239	191.305	289.47	757.763	960.132	1169.95	1364.43
Milano(Milan)	Italy	1883.42	2395.13	3016.927	3168.195	3062.9	2984.837	3056.107	3123.967	3162.442
Miluo	China	3.097	5.873	11.137	21.123	40.058	109.074	309.953	748.473	934.739
Milwaukee	UnitedStatesofAmerica	836.277	1152.44	1251.304	1207.484	1228.288	1310.552	1378.205	1443.719	1587.809
Minatitlan	Mexico	22.495	35.502	69.65	107.631	311.761	324.534	356.421	393.286	453.474
Minna	Nigeria	31.165	50.913	83.162	135.858	183.459	245.02	331	460.922	694.061
Minneapolis-St.Paul	UnitedStatesofAmerica	995.603	1384.464	1706.448	1794.305	2086.868	2394.79	2657.786	2904.036	3174.602
Minsk	Belarus	284.222	550.71	931.566	1319.711	1617.544	1700.376	1846.994	1953.396	1941.714
Misratah	Libya	15.58	28.74	72.607	114.501	169.017	294.601	513.415	815.76	971.227
MissionViejo	UnitedStatesofAmerica	157.017	200.746	256.636	328.11	419.46	534.22	585.004	634.935	708.815
Mobile	UnitedStatesofAmerica	184.714	267.877	258.694	295.627	301.317	317.816	326.4	336.713	377.527
Modena	Italy	206.836	232.244	265.143	286.009	290.238	302.958	328.225	353.324	372.579
Modesto	UnitedStatesofAmerica	17.714	37.567	107.191	161.006	232.332	312.04	359.437	407.129	459.182
Mogilev	Belarus	82.124	130.171	205.748	298.92	356.805	358.87	357.448	340.293	316.223
Mombasa	Kenya	93.871	160.302	253.939	350.076	476.33	683.384	940.333	1325.513	1973.488
Monclova	Mexico	19.156	43.245	80.342	155.401	262.033	284.047	317.614	355.748	411.306
Monrovia	Liberia	35.15	75.057	164.121	324.785	1041.858	835.532	1055.952	1486.461	2032.297
Monteria	Colombia	22.064	50.491	90.595	131.177	186.607	251.05	327.187	405.789	473.239
Monterrey	Mexico	396.104	734.604	1299.218	2049.32	2690.714	3405.159	4112.643	4874.957	5471.43
MontesClaros	Brazil	20.37	40.083	80.692	150.129	218.126	288.528	343.916	401.098	452.594
Montevideo	Uruguay	1211.99	1284.958	1362.296	1454.297	1548.51	1600.392	1659.394	1754.993	1860.296
Montpellier	France	99.559	120.722	185.986	249.967	301.983	349.965	390.962	439.215	484.984
Montreal	Canada	1343.463	2031.108	2684.215	2823.607	3153.675	3428.971	3791.073	4158.292	4517.425
Monywa	Myanmar	23.318	37.118	59.077	94.038	149.671	238.246	379.191	583.351	747.804
Moradabad	India	160.481	189.675	265.609	339.923	436.36	625.742	870.613	1176.757	1492.586
Morelia	Mexico	63.447	101.136	165.121	298.898	546.653	684.109	830.997	993.618	1140.007
Morogoro	UnitedRepublicofTanzania	9.261	17.194	31.706	68.678	127.039	191.853	281.931	422.434	667.499
Moskva(Moscow)	RussianFederation	5356.392	6169.961	7106.457	8136.141	8986.631	10004.523	11461.264	12474.096	12200.375
Mudanjiang	China	136.683	192.418	270.854	381.3	478.53	665.01	786.318	920.328	1072.51
Muenster(Westfalen)	Germany	209.906	274.612	320.044	271.903	256.252	265.139	286.374	319.76	338.728
Multan	Pakistan	186.425	344.96	501.059	714.998	952.502	1262.792	1674.157	2188.827	2865.591
Mumbai(Bombay)	India	2857.359	4060.373	5811.304	8657.886	12436.423	16366.787	19421.983	22838.483	27796.555
MUnchen(Munich)	Germany	830.977	1060.227	1293.638	1298.688	1217.773	1202.366	1352.761	1502.426	1548.031
Muqdisho(Mogadishu)	Somalia	54.661	93.923	256.43	550.966	1035.248	1200.865	1425.66	2781.699	4176.11
Murcia	Spain	217.068	248.068	244.055	285.461	334.696	366.513	428.064	491.413	532.034
Muzaffarnagar	India	62.871	85.831	112.499	167.234	241.671	325.048	481.764	692.097	887.303
Muzaffarpur	India	72.105	106.236	124.999	185.257	237.348	300.701	387.127	493.322	627.538
Mwanza	UnitedRepublicofTanzania	12.751	23.638	46.995	119.993	191.655	341.969	620.692	1116.439	1793.192
Mymensingh	Bangladesh	65.043	76.828	100.223	148.446	281.098	349.775	401.15	478.717	632.8
Mysore	India	236.572	253.22	346.867	469.615	639.989	776.222	969.277	1204.208	1515.231
NaberezhnyeTchelny	RussianFederation	8.173	17.945	42.216	322.57	486.286	505.524	513.078	512.002	525.676
Nagasaki	Japan	163	258	312.932	345.473	368.175	352.528	328.404	309.231	319.192
Nagpur	India	472.859	674.326	910.01	1273.076	1637.055	2088.885	2470.886	2912.472	3616.214
Naha	Japan	75.7	212	251.958	289.909	300.746	297.096	314.597	326.452	339.65
Nairobi	Kenya	137.456	292.622	530.741	861.661	1380.012	2213.868	3236.589	4792.114	7140.32
Najaf	Iraq	98.038	102.835	161.773	235.198	351.146	542.01	753.742	1042.243	1372.694
Najran	SaudiArabia	4	10.27	29.831	58.541	83.924	173.804	300.055	383.396	440.663
NakhonRatchasima	Thailand	25.571	41.362	66.681	94.814	139.963	206.632	305.027	422.584	505.365
Nakuru	Kenya	19.582	33.97	49.945	97.466	168.047	224.416	292.994	395.808	589.065
Namangan	Uzbekistan	102.615	129.313	177.33	236.789	312.348	383.373	470.562	579.694	716.815
Nampula	Mozambique	82.926	104.28	125.061	145.515	228.413	354.342	530.75	791.762	1172.584
Nanchang	China	343.221	563.654	614.703	787.955	912.02	1647.94	2202.789	2833.724	3285.277
Nanchong	China	156.498	185.69	205.819	218.01	279.237	605.601	879.678	1209.797	1426.112
NandedWaghala	India	62.593	79.906	122.415	186.047	299.574	421.237	541.629	685.264	868.384
Nanjing,Jiangsu	China	1037.123	1230.229	1459.221	1730.919	2892.833	4278.637	6162.151	8475.65	9754.28
Nankang	China	3.087	5.512	9.84	17.568	31.368	126.448	267.343	396.788	477.12
Nanning	China	143.045	323.292	431.886	621.437	759.258	1623.98	2619.101	3800.364	4438.356
Nantes	France	276.29	342.722	421.108	462.131	497.755	550.18	591.461	643.115	703.921
Nantong	China	243.191	305.496	291.767	371.079	469.908	1006.34	1588.342	2341.546	2755.401
Nanyang,Henan	China	44.274	99.096	145.717	161.95	228.361	672.023	892.17	1127.32	1319.716
Napoli(Naples)	Italy	1497.988	1757.864	1999.909	2186.172	2207.63	2231.876	2215.805	2192.816	2226.219
Nashik	India	149.255	211.072	267.043	416.098	700.422	1117.175	1531.365	2029.713	2556.422
Nashville-Davidson	UnitedStatesofAmerica	260.779	348.954	450.066	519.626	577.145	754.741	975.818	1211.275	1356.517
Nasiriyah	Iraq	27.386	45.324	82.961	162.71	283.185	364.503	495.1	671.935	886.558
Natal	Brazil	102.45	173.076	284.867	469.615	658.203	860.282	1056.387	1258.761	1399.318
Navsari	India	43.981	61.75	78.699	125.186	186.051	229.405	279.087	339.429	431.465
Nawabshah	Pakistan	33.544	44.919	72.672	100.299	140.725	198.371	279.634	385.423	514.221
NayPyiTaw	Myanmar	0	0	0	0	0	0	964.036	1126.316	1398.12
N'Djamena	Chad	24.604	71.28	155.419	323.593	476.883	703.344	1037.509	1535.423	2346.978
Ndola	Zambia	30.621	72.595	167.028	280.086	333.984	373.498	452.604	578.115	897.23
Neijiang	China	185.035	202.882	231.104	270.054	369.361	525.504	584.514	649.531	756.572
Neiva	Colombia	31.306	58.824	95.803	143.429	210.754	269.252	325.361	379.35	440.284
Nellore	India	79.501	104.875	131.381	228.127	310.566	398.357	551.829	748.954	954.45
Neuquen-Plottier-Cipolletti	Argentina	13.911	36.641	68.369	135.472	232.421	284.298	336.836	391.356	442.502
NewcastleandLakeMacquarie	Australia	160.911	203.995	246.99	292.441	308.234	329.497	353.953	398.588	463.098
NewcastleuponTyne	UnitedKingdom	908.689	934.364	885.966	789.583	751.939	740.636	772.229	817.369	893.632
NewHaven	UnitedStatesofAmerica	245.63	280.342	348.819	369.936	453.322	532.076	563.649	595.464	663.707
NewOrleans	UnitedStatesofAmerica	663.855	847.955	964.475	1077.335	1039.443	1008.629	900.836	944.906	1045.619
Newport	UnitedKingdom	116.824	120.469	124.017	117.226	266.19	290.706	305.654	326.001	361.632
NewYork-Newark	UnitedStatesofAmerica	12338.471	14163.521	16191.18	15601.401	16085.599	17813.371	18365.262	18792.812	19885.263
NhaTrang	VietNam	33.924	59.173	103.2	175.576	218.889	264.81	296.902	332.027	413.748
Niamey	Niger	24.37	57.548	129.209	274.625	438.246	695.999	942.572	1323.612	2363.23
Nice-Cannes	France	399.593	494.578	636.787	733.07	853.668	894.826	941.777	1005.048	1090.776
Niigata	Japan	159	263.677	310.976	471.061	530.169	559.872	583.112	589.279	605.032
Nikolaev	Ukraine	168.314	237.921	335.864	449.358	502.914	512.601	500.213	482.814	463.756
Ningbo	China	281.671	337.954	376.861	447.477	634.301	1643.391	2546.75	3673.68	4290.448
Nizamabad	India	53.309	77.225	112.416	177.512	236.659	283.65	308.844	341.185	429.843
NizhniyNovgorod	RussianFederation	796.005	969.439	1178.276	1356.739	1420.11	1330.715	1252.744	1156.983	1060.074
NizhnyTagil	RussianFederation	310.697	343.492	378.992	403.335	430.92	397.77	362.807	323.058	285.384
Nnewi	Nigeria	3.181	8.555	23	60	160	300	562.403	1023.871	1576.494
Nola	Italy	184.579	202.355	214.616	243.521	276.361	293.954	309.842	324.927	342.286
Nonthaburi	Thailand	3.372	9.759	28.238	81.731	233.739	293.202	367.771	445.778	526.232
Nottingham	UnitedKingdom	640.859	685.313	666.146	603.623	612.581	669.85	725.747	788.773	864.934
Nouakchott	Mauritania	2.695	5.254	37.725	191.563	418.593	552.997	809.922	1091.227	1432.137
Novokuznetsk	RussianFederation	302.853	391.039	501.054	548.606	590.289	557.329	547.983	534.19	516.616
Novosibirsk	RussianFederation	718.907	918.764	1168.239	1328.679	1430.038	1426.421	1471.998	1504.074	1517.051
NuevoLaredo	Mexico	57.855	92.914	150.723	201.859	221.781	313.33	384.703	464.919	539.374
Nurenberg	Germany	365.692	445.928	473.652	483.886	489.677	487.513	507.73	527.26	549.962
Nyala	Sudan	7.253	18.795	48.691	96.189	187.095	329.553	552.048	897.227	1278.634
Nzerekore	Guinea	8.844	14.531	23.872	39.221	71.352	134.486	253.32	444.168	641.69
OaxacadeJuarez	Mexico	46.894	75.507	101.328	155.211	363.165	504.839	608.932	724.477	834.339
Odesa	Ukraine	532.477	693.38	899.251	1053.773	1092.047	1036.677	1009.187	1014.705	1031.231
Ogbomosho	Nigeria	132.558	129.91	134	137	141	222	350	553.055	842.111
Ogden-Layton	UnitedStatesofAmerica	84.114	122.551	150.918	206.928	262.253	420.721	549.678	689.275	778.862
Oita	Japan	81.791	104.698	134.012	225.169	289.757	314.609	326.118	340.257	353.922
Okara	Pakistan	31.93	65.677	94.346	125.223	163.625	213.834	279.443	362.01	480.47
Okayama	Japan	123.666	154	216.856	305.219	380.624	430.955	477.749	519.332	538.043
Okene	Nigeria	31.643	35.578	40	45	50.9	275	357	481.178	722.282
OklahomaCity	UnitedStatesofAmerica	278.158	431.469	533.065	615.401	710.918	749.657	864.574	977.861	1089.088
Okpogho	Nigeria	13.206	21.797	35.971	59.371	97.979	161.716	266.879	437.817	669.453
Omaha	UnitedStatesofAmerica	312.062	392.139	492.281	513.207	546.206	628.9	727.649	825.573	921.958
Omsk	RussianFederation	444.326	608.363	829.86	1032.15	1143.813	1135.729	1153.384	1161.017	1175.042
Ondo	Nigeria	31.131	56.355	102	140	192	251	329	446.961	671.568
Onitsha	Nigeria	74.437	129.192	195.443	256.693	337.114	533.12	868.963	1410.668	2146.972
Orel	RussianFederation	106.787	158.844	235.249	309.671	337.937	334.399	318.303	293.465	268.42
Orenburg	RussianFederation	219.274	276.516	350.044	470.38	543.454	547.806	548.348	536.648	521.035
Orizaba	Mexico	99.646	125.328	192.448	213.636	330.33	383.314	427.805	478.083	550.457
Orlando	UnitedStatesofAmerica	75.029	203.098	310.363	583.437	893.027	1165.12	1520.578	1899.619	2115.084
Orumiyeh	Iran(IslamicRepublicof)	49.407	80.923	127.867	205.423	342.355	485.303	644.179	830.373	973.127
Oshawa	Canada	47.944	77.424	115.998	145.921	232.873	291.316	351.638	403.696	454.946
Oshogbo	Nigeria	114.341	178.041	247.993	317.563	406.622	492.854	592	748.663	1115.63
Oslo	Norway	468.183	578.044	643.137	643.036	684.027	773.811	897.916	1065.611	1186.066
Ottawa-Gatineau	Canada	282.326	414.858	581.06	728.873	917.822	1055.418	1218.013	1421.851	1576.927
Ouagadougou	BurkinaFaso	33.035	59.126	115.374	265.2	537.441	920.808	1914.162	3695.437	5853.943
Oujda	Morocco	74.01	133.084	170.966	240.845	316.762	379.58	448.97	551.51	665.29
Owerri	Nigeria	11.518	25.4	56	122	266	395	587	883.61	1337.422
Oxnard	UnitedStatesofAmerica	23.176	44.817	191.111	264.194	324.163	338.299	368.032	397.818	446.9
Oyo	Nigeria	68.785	86.384	110	142	183	243	322	441.364	663.731
PachucadeSoto	Mexico	58.697	64.681	84.835	111.119	279.06	379.33	513.515	671.708	781.14
Padang	Indonesia	99.557	137.629	188.82	465.396	625.817	716.313	835.713	998.001	1254.107
Padova	Italy	417.172	440.719	503.554	545.699	557.351	577.53	627.61	676.89	706.265
Palakkad	India	68.443	77.053	94.3	116.35	175.039	226.191	288.826	365.462	465.926
Palembang	Indonesia	277	445.787	568.274	778.576	1130.061	1458.663	1455.227	1527.397	1888.054
Palermo	Italy	594.196	689.695	750.927	818.202	843.738	854.844	855.03	854.897	882.388
Palma	Spain	135.592	157.889	229.608	299.24	308.335	330.54	392.168	457.786	496.963
PalmBay-Melbourne	UnitedStatesofAmerica	126.962	151.06	179.725	214.846	307.899	394.669	454.385	514.122	577.877
Panipat	India	53.63	66.15	86.217	133.834	187.099	339.792	435.768	541.235	686.248
Panjin	China	54.188	87.447	141.101	227.705	367.417	592.929	661.296	733.74	853.256
Panzhihua	China	162.971	208.438	266.571	340.941	436.03	557.678	628.801	708.91	825.943
Parbhani	India	32.495	36.562	59.255	105.234	183.37	253.902	303.734	361.56	458.408
Paris	France	6283.018	7410.735	8208.121	8669.349	9330.327	9736.538	10460.118	11271.387	11803.252
Parma	Italy	240.106	251.558	269.939	279.715	276.726	276.923	300.357	325.552	343.976
Pasto	Colombia	47.22	70.295	110.643	164.272	232.755	289.923	338.549	383.784	444.21
Patiala	India	95.696	123.199	148.949	201.993	250.233	318.143	435.815	586.099	748.035
Patna	India	276.638	358.549	480.437	881.138	1086.58	1658.239	2022.108	2420.974	3015.626
Pavlodar	Kazakhstan	54.925	98.784	190.594	279.724	325.302	296.558	325.841	373.06	415.914
PekanBaru	Indonesia	36.586	65.528	117.349	183.561	388.675	587.911	904.251	1353.661	1731.216
Pelotas	Brazil	78.014	120.392	149.597	196.016	256.928	300.718	306.149	313.888	351.283
Pensacola	UnitedStatesofAmerica	83.55	128.89	167.7	216.858	255.108	324.178	340.483	357.7	401.386
Penza	RussianFederation	190.03	268.726	378.895	491.163	539.184	522.023	517.343	505.763	490.524
